tconst,numVotes,averageRating
tt1149592,1136,5.9
tt1149600,43,8.0
tt11506164,48,7.2
tt11508096,403,6.0
tt1152726,27,6.4
tt11530778,267,4.7
tt11530904,33,6.9
tt11541356,67,7.2
tt11541872,10558,5.5
tt1155511,21,8.3
tt11557872,542,5.8
tt1156143,3994,6.2
tt1156505,855,5.9
tt1156509,90,6.1
tt11568322,549,6.2
tt1157549,1712,6.9
tt1157635,92,7.7
tt1157720,1487,8.0
tt1158936,2710,6.8
tt1158939,4900,6.0
tt11597392,6,7.3
tt1160015,673,6.5
tt1160022,1817,6.8
tt1160027,183,4.6
tt1160935,44,7.9
tt11610804,1209,6.2
tt11611486,1257,6.6
tt1161456,111,6.8
tt11617052,9384,6.6
tt11623462,5,7.2
tt11640118,379,5.8
tt11652808,469,5.7
tt11669538,738,6.2
tt11669702,336,7.2
tt1167638,36566,6.6
tt1167660,16631,6.8
tt1167686,372,7.4
tt11681056,1302,5.9
tt11681282,4230,6.6
tt11681310,248,6.4
tt1168639,105,5.5
tt11686490,17373,5.3
tt11692148,1041,6.8
tt11692244,35,7.3
tt11695414,86,3.4
tt1171704,243,6.3
tt1172230,1430,5.1
tt11723916,115,6.0
tt1172657,16,7.5
tt11729546,172,4.3
tt1172963,6900,7.3
tt11734264,8751,4.8
tt11736638,563,7.2
tt1173683,102,6.3
tt1173708,391,6.1
tt1174047,1626,7.2
tt1174049,664,5.8
tt11748354,2042,6.6
tt11753696,1475,7.6
tt11771486,36,7.6
tt11773484,2594,7.1
tt11777738,29870,7.5
tt11781806,442,6.0
tt11783988,1186,6.4
tt1178570,11,7.9
tt1178663,77063,7.1
tt1179025,22766,6.3
tt1179031,37860,6.7
tt1179034,121978,6.4
tt1179258,11715,6.1
tt1179820,164,5.1
tt1179855,2017,5.8
tt1180340,79,7.6
tt1180346,375,5.7
tt11803676,17,6.9
tt11804152,26491,5.9
tt11804388,60,7.5
tt11807888,5563,5.9
tt11813228,404,6.5
tt1181840,7504,6.9
tt1182257,275,6.2
tt11822898,117,8.0
tt11826862,253,5.4
tt1182924,1029,5.4
tt11832346,68,6.0
tt1183276,16458,5.9
tt1183307,479,4.2
tt1183672,1657,6.0
tt1183695,95,8.1
tt1184957,66,7.0
tt1185411,126,5.4
tt1185616,60665,8.0
tt1186367,75908,6.3
tt1186369,9191,7.1
tt11873472,1079,6.5
tt11873754,360,5.2
tt11877386,1523,6.5
tt11880722,157,4.8
tt1188983,2258,5.9
tt1189076,3257,5.8
tt11892046,665,6.1
tt11892482,1195,6.6
tt11897082,239,5.0
tt11899102,24,6.1
tt11900790,27,7.2
tt11905316,59,6.6
tt11905466,500,7.0
tt11905514,2654,7.1
tt11906086,510,5.1
tt1191111,88616,7.2
tt11924388,10,6.0
tt1193088,2116,5.8
tt1193507,1850,5.7
tt11937470,19,7.4
tt11937680,2855,7.8
tt1194231,923,5.8
tt1194242,1500,6.3
tt1194610,824,5.4
tt1194616,9666,6.2
tt1194620,7049,7.8
tt11952238,1146,6.7
tt1196329,605,5.2
tt11967116,1842,6.6
tt1196761,20,6.7
tt11970970,97,6.8
tt1198153,3023,5.7
tt1198385,2623,7.1
tt1198410,298,4.6
tt11992694,9880,6.6
tt1199779,373,3.3
tt12000428,123,5.3
tt12008056,64,6.9
tt12010426,121,6.6
tt12054676,45,7.2
tt1206478,1195,6.0
tt1206485,349,5.6
tt1206489,166,4.3
tt12071756,824,6.2
tt12077970,1167,6.6
tt12078024,965,6.5
tt1208723,634,6.1
tt12094320,57,6.8
tt12100044,238,7.2
tt1210101,488,6.1
tt12105554,2082,6.3
tt12106304,159,6.1
tt12128038,144,5.0
tt1213866,30,8.1
tt1213922,897,5.7
tt1213926,1905,6.9
tt12140804,1123,5.9
tt1216520,15259,6.3
tt12165752,18,7.3
tt1217070,10709,6.5
tt1217242,67,8.1
tt12174472,159,6.7
tt1217635,313,6.6
tt1217637,9823,7.1
tt12182062,131,7.1
tt12182636,83,7.8
tt12184418,11,7.8
tt1220911,1362,4.9
tt1221125,133,6.2
tt1221141,5781,6.5
tt1222816,730,7.3
tt12229580,16,6.2
tt1224372,212,6.0
tt1225290,1917,6.8
tt12253164,1599,6.6
tt12254200,108,5.6
tt12257474,13,7.1
tt12260872,20,7.0
tt1226297,278,6.4
tt1226334,1046,6.2
tt12264966,2633,6.5
tt12269950,30,7.4
tt12275282,32,6.9
tt1227787,3890,6.9
tt1227797,82,5.9
tt1229381,4136,6.6
tt1230204,8171,6.0
tt1230447,417,6.9
tt1231273,174,6.1
tt12313444,47,6.2
tt12313458,813,7.3
tt12322986,1381,7.1
tt12323578,42,7.7
tt1233192,6786,5.7
tt12333526,61,6.3
tt1233381,23114,7.3
tt1233487,3356,5.9
tt12344464,940,8.1
tt1234542,1244,5.4
tt1235166,102589,7.8
tt1235170,9147,6.1
tt1235189,40765,6.7
tt1235536,4533,4.7
tt1235552,2343,5.4
tt1235842,2405,5.8
tt1235848,312,6.2
tt1235853,807,5.4
tt1236182,184,5.9
tt1236250,443,5.0
tt1236418,19,7.8
tt1236442,53,6.0
tt12369676,23,7.9
tt1238283,78,6.8
tt1238759,72,6.9
tt1239285,774,6.0
tt1239397,41,5.9
tt1239429,399,5.8
tt1239455,209,6.3
tt1239462,1172,3.1
tt1240899,1111,6.5
tt12416794,332,6.2
tt12423406,22,7.6
tt1242422,71007,7.6
tt1242521,2889,6.9
tt1242522,1622,7.0
tt1242545,18051,7.1
tt12428506,30,5.3
tt12429066,80,6.2
tt1243935,69,6.1
tt1243957,257463,6.0
tt12440750,239,6.3
tt12443726,370,4.8
tt12443756,282,6.0
tt12443930,2991,6.9
tt12444424,2739,6.7
tt12444426,1201,5.8
tt12444430,242,5.8
tt12444432,57,6.6
tt12444440,2973,7.0
tt12444576,184,6.6
tt12444636,221,6.2
tt12444642,549,6.6
tt12445338,13,7.2
tt1244668,40565,7.2
tt1245771,565,6.6
tt12458954,59,7.5
tt12474932,56,6.0
tt1247640,46365,6.5
tt12478488,128,6.5
tt12485780,122,5.6
tt1249415,555,6.4
tt12494638,1498,6.3
tt12496706,6133,6.3
tt12499736,15,6.1
tt12523606,84,6.1
tt1254322,4495,5.9
tt12545578,17,5.2
tt12545582,84,6.6
tt12545598,13,6.3
tt12553236,5,9.0
tt1255953,204664,8.3
tt1257562,2127,6.7
tt1257569,215,5.8
tt1257570,96,6.7
tt1258120,3577,6.7
tt1258123,1014,6.9
tt1258141,1309,6.6
tt12588398,95,5.4
tt1259014,35392,7.5
tt12591668,434,5.9
tt1259591,700,6.3
tt1259604,187,5.6
tt1260396,581,6.8
tt1260583,61,6.4
tt12623000,161,7.0
tt1262420,1010,6.0
tt1262877,1669,3.5
tt12629772,53,6.3
tt12633744,259,5.0
tt1263740,555,6.4
tt12637442,1634,6.7
tt1263750,26409,6.1
tt1263778,8029,6.6
tt1263781,93,6.8
tt1264074,864,6.6
tt1264890,124,6.1
tt1264904,14169,7.1
tt1264912,99,5.2
tt12656656,64,5.9
tt1266115,116,6.4
tt12668892,234,6.0
tt12672536,20652,6.7
tt12672620,6093,6.4
tt12698684,174,5.1
tt12704054,60,6.2
tt1270702,822,6.5
tt1270766,1365,5.8
tt12708658,9595,7.0
tt12715472,1169,6.1
tt12716170,261,5.5
tt12716276,126,6.5
tt12724622,3549,6.4
tt12728214,16,4.4
tt12734582,313,3.6
tt12754776,1233,5.1
tt1275590,2852,5.5
tt1275786,1206,3.8
tt12792532,335,6.0
tt12792598,1116,5.6
tt12794950,15,8.4
tt1280566,239,6.6
tt1280567,5606,7.1
tt12808182,9811,5.3
tt12819094,670,5.7
tt1282152,294,6.1
tt1282153,2145,6.3
tt1282155,1409,6.7
tt1282156,673,6.3
tt12824896,213,7.1
tt12826450,256,5.5
tt12826598,1880,7.3
tt12828136,25,5.3
tt12833358,28,5.8
tt12840634,29,5.4
tt1284472,51,8.4
tt1284526,1521,6.9
tt12845544,334,6.0
tt1284577,118,7.0
tt1284591,3367,6.6
tt12847022,153,4.9
tt12847352,664,4.4
tt12847680,1104,5.9
tt12847812,2870,6.8
tt1285130,2987,7.1
tt1285228,250,5.1
tt1285240,1530,5.6
tt1285246,3086,6.9
tt1286600,174,6.1
tt1286809,2725,6.9
tt1287875,2556,7.4
tt1287878,13663,7.8
tt12883472,201,4.6
tt1288376,5569,7.5
tt12887770,3745,6.6
tt1289403,53254,7.3
tt1289783,235,7.1
tt1289799,37,5.8
tt12901944,698,4.6
tt1290419,725,6.0
tt1291548,551,6.6
tt12922454,762,8.1
tt1292644,1130,6.6
tt12938146,94,6.8
tt1294688,50791,6.5
tt1294717,51,7.9
tt1295003,107,5.7
tt12959482,71,6.8
tt1296337,685,7.4
tt12970142,44,5.6
tt1297280,91,6.7
tt1297371,47,7.3
tt12974232,376,6.2
tt1297919,91763,6.1
tt12982218,232,6.9
tt12982896,14,5.8
tt1298554,10459,6.6
tt1298617,301,6.5
tt1298828,278,6.0
tt1298831,682,5.9
tt12992034,36,5.4
tt12997882,36,6.0
tt12998510,242,7.1
tt1300218,38,8.4
tt13002242,374,4.7
tt13006574,319,6.6
tt13006698,73,6.4
tt13010886,24,7.2
tt1302559,2231,6.7
tt13029072,69,7.2
tt1303230,1082,5.4
tt13036468,91,7.2
tt13038218,125,6.0
tt13049308,87,6.8
tt1305080,88,8.0
tt13051724,3031,6.4
tt1305890,954,6.8
tt13066868,67,8.2
tt13069986,20715,4.8
tt1307453,79,7.5
tt13079150,7870,6.1
tt13080852,24,6.1
tt13086492,544,6.0
tt1308736,1661,6.5
tt13093642,88,7.2
tt13093696,17,6.5
tt1309433,158,6.8
tt1309463,63,5.6
tt1309567,89,7.5
tt1310654,425,6.6
tt1311075,1498,6.6
tt13118456,61,6.0
tt13120574,84,6.8
tt1313254,866,6.2
tt13134894,376,5.1
tt13136332,331,6.5
tt13137576,2094,6.7
tt13138416,19,6.9
tt13142240,1984,6.4
tt1314237,4429,6.4
tt1314240,826,6.2
tt1314244,324,6.4
tt1314280,7643,7.5
tt1314350,140,6.1
tt13145186,1179,6.8
tt13145534,4520,6.4
tt13150590,141,6.8
tt13153470,452,5.8
tt13153782,249,6.2
tt13154844,86,6.3
tt1315962,4553,6.3
tt13161318,147,6.7
tt1316540,19559,7.7
tt13177242,296,6.5
tt1318029,1067,6.5
tt1318037,513,4.8
tt1318042,45,4.1
tt1318061,348,6.2
tt13182176,36,7.2
tt13182206,6,6.4
tt1318517,22325,6.3
tt1319569,5046,6.9
tt1319645,158,6.8
tt1320082,18694,7.5
tt1320244,52348,5.7
tt1320282,317,6.3
tt1320372,56,5.5
tt1320383,110,5.7
tt13204490,18035,7.4
tt13207576,48,6.9
tt13217988,1103,6.6
tt1322325,84,4.9
tt1322333,8287,6.1
tt1322354,720,4.4
tt13231448,36,7.1
tt13231544,13006,7.8
tt13234058,16264,6.0
tt1323562,129,7.9
tt1324050,220,4.5
tt13259672,121,4.8
tt13261944,670,5.4
tt13269580,5511,7.4
tt13271264,593,5.5
tt13272544,103,5.9
tt13274576,1212,6.4
tt13276160,1091,6.2
tt13282344,434,7.1
tt13285394,1917,7.0
tt1328642,1328,4.5
tt13286682,51,5.9
tt1329454,7035,6.5
tt1329457,10335,6.9
tt13299796,6,6.8
tt13303648,136,6.1
tt13308316,1511,6.1
tt13312144,21,7.2
tt13316912,22,7.2
tt13317068,28,5.9
tt1332134,20037,7.5
tt13321730,1548,6.6
tt13321782,87,5.3
tt13322726,2397,7.3
tt13322796,40,5.3
tt1332486,1948,5.9
tt1332650,94,6.0
tt13327810,41,6.9
tt13328732,471,6.1
tt13329714,251,7.0
tt1333092,249,4.0
tt1334617,2554,4.4
tt13347844,89,7.3
tt13349892,2677,6.4
tt13353386,434,5.8
tt13361648,1360,5.9
tt13364952,18,7.6
tt1336601,2284,4.8
tt1337140,217,6.2
tt1337152,448,4.7
tt13371942,439,6.4
tt1337205,212,6.6
tt13379830,87,6.5
tt13389730,1479,6.8
tt13390406,133,6.4
tt13391708,5036,6.7
tt13394184,17,5.9
tt13394326,16,7.4
tt13399946,2105,6.8
tt13400440,402,6.9
tt13403380,181,6.4
tt1340765,442,4.9
tt1340800,213402,7.0
tt1341167,85801,7.3
tt13414418,105,8.1
tt13421498,8495,6.7
tt1342403,812,6.4
tt13429654,144,4.7
tt1343084,382,7.1
tt13441464,52,7.3
tt1344670,107,6.6
tt1345444,209,6.6
tt1345492,186,5.4
tt1345507,1223,5.0
tt13460024,11,7.8
tt13460190,1521,6.2
tt13462472,883,6.4
tt1346315,50,6.0
tt1346973,249,6.6
tt13471738,1317,6.8
tt13473548,1935,7.1
tt1347441,46,6.5
tt13482806,5058,6.4
tt13482828,7171,7.0
tt1348327,1107,6.2
tt13492256,347,4.8
tt1349448,104,4.9
tt1349456,48,5.3
tt1349457,578,6.8
tt13498230,96,5.5
tt1349856,2563,5.5
tt13502758,1052,5.5
tt1350940,970,5.6
tt13511060,51,6.4
tt13511518,184,6.2
tt1352380,966,6.7
tt13524468,128,7.3
tt13528092,54,4.3
tt1352824,78308,6.3
tt1352852,5209,7.5
tt1353040,336,4.4
tt1353105,387,6.3
tt13531468,3265,7.1
tt13535920,3585,6.1
tt1353789,104,6.2
tt1353793,265,5.8
tt1353937,71,4.7
tt1354564,796,6.2
tt13547294,57,6.7
tt13553662,1598,7.0
tt13555862,105,7.2
tt1355623,1549,6.3
tt1355638,3796,7.1
tt13558022,386,6.6
tt13558724,678,5.7
tt1356893,179,6.1
tt1356928,2868,6.8
tt13578540,11,6.5
tt13582752,886,7.1
tt1358885,339,7.5
tt1359553,2025,5.5
tt1360757,28,5.2
tt1360860,57528,7.9
tt13612648,52,4.8
tt13612874,128,5.6
tt13613056,1787,5.6
tt1361313,5418,5.8
tt1361541,878,6.4
tt13630874,58,7.0
tt1363126,177,6.0
tt13636542,45,7.0
tt13639204,1920,6.1
tt13649220,70,6.9
tt13651628,17500,7.1
tt1365490,631,6.4
tt13660916,3112,5.8
tt1366409,3592,6.2
tt13667548,356,5.6
tt13669344,759,4.5
tt13672466,47,6.4
tt1368491,7226,7.7
tt1369650,31,7.0
tt13696642,18,7.0
tt13696668,1622,6.7
tt13697460,6,5.5
tt13702796,3316,6.4
tt1370372,7,7.5
tt13710206,369,7.5
tt13719600,22,7.5
tt1372689,1005,5.1
tt13729232,1733,6.6
tt13729364,678,6.6
tt13740912,50,8.0
tt13742084,48,6.5
tt1374990,1714,5.9
tt1374992,74148,6.3
tt1376421,369,5.4
tt1376427,80,6.3
tt1376451,585,5.9
tt1376717,6611,7.1
tt13767266,275,5.9
tt1376731,54,6.7
tt13774454,3619,6.2
tt13774506,147,5.5
tt13774830,600,6.3
tt13779412,262,5.7
tt1379191,91,7.0
tt13800386,89,8.3
tt13805006,50,8.1
tt1381090,75,6.8
tt1381112,909,6.5
tt13812568,23,5.8
tt13821612,26,7.0
tt13822738,8885,5.8
tt1382725,9428,7.1
tt13830148,1089,6.7
tt13834006,8050,6.3
tt13836144,139,7.7
tt13841874,1156,6.5
tt13845016,73,6.6
tt13845180,259,6.8
tt13845736,147,6.2
tt13845758,387,5.0
tt1384594,134,5.6
tt13846352,681,5.5
tt13846372,778,5.8
tt13846402,3119,6.9
tt13846472,998,6.4
tt13846508,134,5.5
tt13846526,673,6.5
tt13846540,506,5.9
tt13846546,1292,6.8
tt13848572,85,6.9
tt1384925,923,5.2
tt13859800,54,7.3
tt1386406,109,6.5
tt13866054,40,5.5
tt13868030,372,6.9
tt13880104,11791,7.4
tt1388885,31,7.1
tt1388898,205,5.5
tt13892558,412,6.9
tt13892842,415,6.2
tt13893190,2626,3.3
tt1389374,643,6.1
tt13903240,8,8.0
tt1390405,1127,6.1
tt1391034,18807,5.1
tt1391143,483,6.0
tt13913498,275,6.3
tt13916200,59,6.8
tt13916828,109,5.9
tt13918610,24,6.4
tt1392173,23,6.5
tt13922000,150,5.2
tt13926310,957,7.0
tt13932304,2055,5.9
tt13941852,404,5.4
tt1395050,217,5.6
tt13958966,83,6.2
tt13964390,24351,5.2
tt13970294,42,7.5
tt1397167,29,4.8
tt1397176,1073,6.0
tt1397280,324179,6.2
tt13983714,288,8.1
tt1398399,67,5.2
tt13996504,14,7.2
tt1399677,763,5.5
tt14007288,627,6.7
tt1401143,32228,6.6
tt1401152,269920,6.8
tt1401625,423,5.7
tt1401636,3506,6.3
tt1401643,3018,6.8
tt1401668,685,5.5
tt14017122,374,5.8
tt14017174,86,4.0
tt14018794,90,7.0
tt1402440,18,7.9
tt1403097,37,6.2
tt14031174,84,7.6
tt1403214,10116,7.0
tt1403241,10498,5.3
tt14034614,3398,6.7
tt1403846,848,6.1
tt14038600,360,6.1
tt14039346,836,5.0
tt14039392,508,6.1
tt1404082,1727,6.4
tt14043828,523,6.2
tt14043896,82,5.6
tt1404653,986,7.1
tt1405401,22,7.6
tt14055038,283,6.4
tt1405807,368,1.8
tt1405809,3759,6.9
tt1406161,584,6.8
tt1406175,194,6.8
tt14064380,153,5.9
tt14064662,485,6.7
tt14066140,338,6.3
tt14068864,998,6.4
tt1407084,12694,5.6
tt14072162,102,6.4
tt14073780,511,5.1
tt14086060,119,4.0
tt1410209,133,5.8
tt1410294,198,6.1
tt1410296,69,6.2
tt14103734,79,5.3
tt14104600,783,6.4
tt14113574,273,6.6
tt14113576,98,7.9
tt14120748,126,7.0
tt1412316,223,5.6
tt14125272,52,5.7
tt14128396,15,6.5
tt14131780,50,6.5
tt14132170,17,6.8
tt14134178,19,7.3
tt1413495,39369,5.6
tt14142944,77,6.2
tt14142950,37,6.2
tt1414368,311,7.0
tt14145004,444,7.1
tt14149994,27,5.8
tt1415255,371,5.6
tt1415283,37298,6.1
tt14153378,7,6.2
tt14163992,240,6.7
tt14166050,33,7.0
tt1417040,590,6.5
tt1417055,147,6.1
tt1417061,424,6.3
tt1417086,249,7.6
tt14198358,112,6.9
tt14200930,210,6.2
tt14200996,552,6.1
tt14206146,44,6.7
tt1421051,46843,6.3
tt14212090,997,6.6
tt1421376,800,5.9
tt1422020,13593,7.0
tt1422032,14268,7.4
tt1422101,433,6.2
tt1422119,1678,6.4
tt1422122,6099,7.8
tt14221474,24,5.2
tt1422177,234,5.8
tt1422184,2844,7.2
tt14233014,14,7.4
tt1423592,1954,6.5
tt14236348,627,5.9
tt1424009,10,7.7
tt1424062,507,6.1
tt1424327,6594,7.3
tt1424361,1268,6.4
tt1424432,76468,8.5
tt1425938,296,5.8
tt1426328,617,6.1
tt1426352,6608,6.1
tt1426362,2991,6.9
tt1426372,141,6.4
tt14266422,62,7.1
tt14275050,1480,6.7
tt14280366,1115,6.3
tt1429429,1799,5.8
tt1429430,1015,6.7
tt1429432,806,4.7
tt14296534,10,6.0
tt14300376,205,5.8
tt14300504,725,6.0
tt1430110,2234,6.7
tt1430612,44261,5.6
tt14306964,16,7.2
tt14313434,622,6.7
tt14315504,104,6.5
tt1431718,27,4.7
tt14317880,4659,6.4
tt14318912,231,6.8
tt14319198,62,7.2
tt14324296,2283,6.8
tt1433528,2012,7.4
tt1433529,25,4.7
tt1433540,8743,7.4
tt1433562,8385,5.6
tt14335980,340,5.9
tt14336174,2491,6.3
tt14338870,52,6.5
tt14342018,574,6.5
tt14345436,133,6.5
tt1435513,33298,6.7
tt1435990,317,3.7
tt14369304,278,6.1
tt14371426,932,6.1
tt14371818,739,6.4
tt14371968,58,6.7
tt1437361,2926,6.0
tt1437600,28,6.2
tt1440146,757,6.5
tt14402084,278,5.1
tt1440232,27129,7.1
tt1440266,16030,7.6
tt1440345,37099,6.7
tt14406438,14,7.0
tt1441266,34,7.2
tt1441952,67293,6.8
tt1442519,9810,7.3
tt14429000,633,6.5
tt14432710,47,7.6
tt14439488,35,6.5
tt14439898,49,7.4
tt14441788,182,6.3
tt1444266,127,5.0
tt14458442,16325,6.4
tt14458636,306,4.8
tt14459454,32,5.4
tt14459796,285,4.5
tt14465706,5175,6.3
tt14465894,5491,5.8
tt14471774,479,4.3
tt14485794,95,9.4
tt14500880,277,3.7
tt14501070,125,6.2
tt14504294,938,6.1
tt1450751,235,6.4
tt1451621,41,5.1
tt1451753,44,5.9
tt1451762,2681,6.5
tt14518282,75,5.7
tt14520578,22,7.0
tt14523164,44,6.0
tt14524436,269,7.6
tt1452503,19,6.4
tt14533826,241,5.6
tt14534796,3345,6.4
tt14542254,5980,6.7
tt1454607,203,5.0
tt1454907,629,5.4
tt1454910,1748,6.7
tt14549466,41375,5.8
tt14550172,123,4.3
tt14550346,2066,6.3
tt14550688,6,6.0
tt1455106,111,5.4
tt1455151,7661,7.2
tt1455244,83,4.7
tt14561712,9118,7.3
tt14563150,61,6.9
tt1456472,14354,6.7
tt14564806,238,7.3
tt14574478,65,6.6
tt1458175,207495,7.3
tt1458550,205,6.8
tt14586118,2515,7.1
tt14589916,1413,6.4
tt1459012,5651,6.5
tt14590650,310,4.5
tt14592524,30,7.8
tt14595508,80,7.2
tt14612196,90,5.8
tt14622802,1278,5.5
tt1462758,169337,7.0
tt14629830,94,6.7
tt1463450,175,4.2
tt14636024,122,5.6
tt14641542,15376,7.7
tt14644048,354,5.8
tt14646488,205,5.9
tt14647404,6165,6.0
tt1465478,2736,4.9
tt1465480,38,6.9
tt1465487,27719,6.7
tt14663154,228,5.8
tt1466569,205,4.6
tt14680562,75,6.6
tt14686256,47,7.3
tt14687918,83,7.1
tt14695214,245,6.9
tt1469895,91,6.4
tt14700948,4437,5.9
tt14708482,9,6.6
tt1470930,25,6.8
tt14712928,10,6.3
tt1472464,828,6.3
tt14725994,34,7.4
tt1473063,4248,7.0
tt1473074,3833,6.1
tt1473121,656,6.5
tt1473142,334,5.2
tt1473357,2484,5.8
tt1473389,473,6.0
tt14734772,62,6.6
tt1473832,82813,6.5
tt1474255,344,5.6
tt14749948,506,6.7
tt1475354,41,7.1
tt14760376,35,5.7
tt14760906,78,6.0
tt14766300,73,5.5
tt14773800,569,5.9
tt14775484,91,7.1
tt14775496,255,6.4
tt14775586,420,6.8
tt14778456,730,6.9
tt1478964,111776,6.7
tt1479269,2159,5.5
tt1479367,293,6.3
tt14793714,269,5.8
tt14805128,1485,6.3
tt1480656,50315,5.1
tt14811056,148,7.2
tt14812780,206,6.5
tt14812784,494,7.2
tt14812786,260,7.1
tt14814040,19072,6.1
tt14821150,9458,7.4
tt14821328,300,5.9
tt14821770,68,6.8
tt14827236,76,5.2
tt14831708,1806,6.9
tt1483735,675,6.6
tt1483774,70,6.2
tt1483778,645,6.1
tt1483779,62,7.3
tt1483795,770,6.6
tt1484074,33,5.9
tt1484521,1057,4.0
tt14851374,669,6.6
tt1485762,1011,6.0
tt14860210,1425,5.9
tt14864160,525,7.6
tt1486815,320,6.6
tt14868480,55,7.2
tt14872500,76,5.5
tt14877816,188,5.1
tt14908696,36,5.9
tt14909468,89,5.8
tt14913250,2070,6.4
tt14915544,104,6.9
tt14920398,56,6.5
tt14953090,599,6.4
tt14956076,210,4.9
tt1495823,1408,7.2
tt1496005,4706,6.5
tt14962428,815,4.6
tt1496792,922,7.2
tt14976386,1447,6.6
tt14981626,500,6.7
tt14986920,157,3.2
tt1498887,2723,6.3
tt1499246,133,6.4
tt14994254,263,6.4
tt14995258,3932,5.8
tt1499937,161,6.6
tt15000700,421,6.4
tt15000932,25,7.1
tt15001002,65,7.1
tt1500177,246,6.7
tt1500496,687,7.2
tt15006566,19132,7.5
tt1500701,197,5.7
tt15010786,669,6.3
tt15012246,486,5.8
tt15023058,77,7.3
tt1503096,1510,4.4
tt15035902,598,5.0
tt1503718,189,6.7
tt1503773,478,6.6
tt1504429,2980,6.4
tt15048602,436,7.0
tt15067116,64,6.6
tt15067124,36,6.7
tt15067158,23,6.3
tt15077870,200,7.6
tt15078122,358,5.4
tt15078318,123,5.5
tt1508300,59,6.6
tt1508374,192,6.8
tt1508675,23763,7.2
tt15091284,1272,6.1
tt1509636,2385,6.7
tt1509638,372,6.6
tt15097144,352,6.1
tt1509742,378,5.4
tt1509767,112353,5.7
tt1509797,403,6.0
tt15099928,27,6.6
tt15099978,51,6.1
tt15100858,28,7.1
tt1510786,75,4.8
tt15108354,320,6.5
tt15114686,393,6.4
tt15115102,2102,7.0
tt15115280,7017,6.5
tt15119158,27,6.6
tt15119666,512,6.4
tt1512308,41,5.1
tt15131600,388,6.9
tt15132378,47,6.9
tt15132738,24,6.8
tt15140278,6966,6.4
tt15152316,964,4.8
tt15153138,356,6.0
tt15166808,103,5.8
tt15167162,298,5.7
tt15170082,109,7.3
tt15170560,159,6.3
tt1517214,2616,6.2
tt1517238,691,6.6
tt1517274,27,7.3
tt15173948,394,5.7
tt1517493,548,4.4
tt15180326,89,7.8
tt15198986,207,6.2
tt1520367,367,7.1
tt1520863,255,5.2
tt15209506,180,7.3
tt1521090,2696,6.8
tt15216504,1600,6.4
tt1521794,19,5.6
tt1521848,11390,6.4
tt1521874,446,5.4
tt1523483,13873,5.7
tt1524137,126601,6.4
tt15242370,186,5.5
tt1524565,28,6.2
tt1525346,434,6.5
tt15257818,312,6.5
tt1526332,127,5.4
tt1526578,1878,6.3
tt15271654,294,4.9
tt1527186,197144,7.1
tt1528073,260,4.1
tt1528224,881,6.8
tt1528312,4818,6.4
tt1528313,15306,6.4
tt1528717,62,5.8
tt1528750,2042,5.6
tt15289502,150,7.3
tt15289702,94,5.5
tt1529569,7583,6.4
tt15298578,929,5.5
tt15304420,99,6.5
tt15307126,451,6.5
tt1532266,257,5.3
tt1532408,41,6.6
tt1532530,833,6.5
tt15329224,3265,6.9
tt1533813,1792,6.2
tt1533818,3747,6.6
tt1534084,1068,4.5
tt1534341,70,6.9
tt1534564,921,4.6
tt1535103,650,6.4
tt1535557,62,7.2
tt15360900,13,6.8
tt1536410,20186,5.7
tt15364972,8713,6.3
tt1536537,135550,6.8
tt15372110,172,5.3
tt15376894,5206,6.8
tt15377036,184,5.0
tt1537761,24,8.1
tt1538221,1021,6.6
tt15385664,254,5.3
tt15391828,23,5.2
tt15399372,2263,7.0
tt15399588,100,6.8
tt15403712,2579,6.8
tt15413496,53,5.2
tt15414254,75,6.9
tt15417412,22,5.5
tt15421404,71,6.6
tt1542344,403589,7.5
tt1542781,49,7.3
tt15427912,164,6.7
tt1542852,8850,6.8
tt1543029,352,7.0
tt1543222,18,8.5
tt15438582,7,4.7
tt15440966,142,5.6
tt15441522,1122,6.7
tt15445056,22654,6.8
tt15452062,7468,7.0
tt1545300,59,5.7
tt15456176,56,6.6
tt1545677,347,6.0
tt1545759,14673,6.8
tt15461262,102,5.9
tt15471560,4983,6.5
tt15473248,176,7.2
tt15475778,16,6.7
tt15484716,633,6.2
tt15485950,38,6.1
tt1548603,612,5.7
tt15488838,514,5.2
tt15491306,11,6.9
tt1549589,7592,5.6
tt15499280,17,6.4
tt15502904,35,5.8
tt1550312,16751,7.3
tt15520368,479,5.4
tt15520936,22,6.8
tt1552224,14368,4.6
tt1552435,75,6.1
tt15531718,280,6.0
tt15532248,157,5.6
tt15547924,395,5.6
tt15548032,2311,4.1
tt15548866,33,6.7
tt1555069,997,5.4
tt1555084,923,6.3
tt1555966,37,6.0
tt1556190,6158,7.6
tt15565900,49,7.3
tt15568526,581,6.8
tt15583110,93,7.4
tt1558731,202,6.4
tt1558741,572,5.2
tt1558972,1386,6.9
tt15590524,36,6.9
tt1560970,8834,6.9
tt1560993,1825,5.7
tt1562357,30,6.5
tt1563656,39,5.7
tt1563665,662,6.7
tt1565958,12070,6.8
tt15662542,17,7.1
tt15663910,54,7.1
tt15665948,93,5.0
tt1566948,211,5.5
tt1567130,1172,6.9
tt15674536,44,7.0
tt15676954,193,5.8
tt15688580,89,7.7
tt1568863,170,6.1
tt1568921,105712,7.6
tt1570577,422,5.3
tt1570594,59,5.4
tt1570629,31,4.3
